zip_code,state,national_district,national_wholesaler,wealth_district,wealth_wholesaler,fi_district,fi_wholesaler,wifi_district,wifi_wholesaler,structure_pattern,wholesalers_in_state,has_commercial_opportunity
72713,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72714,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72715,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72717,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72718,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72719,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72721,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72722,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72727,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72729,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72730,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72732,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72734,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72736,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72738,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72739,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72740,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72742,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72744,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72745,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72747,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72749,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72751,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72752,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72753,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72756,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72758,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72760,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72761,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72762,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72764,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72768,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72769,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72773,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72774,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72776,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72801,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72802,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72821,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72823,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72824,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72826,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72827,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72828,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72829,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72830,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72832,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72833,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72834,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72835,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72837,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72838,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72839,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72840,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72841,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72842,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72843,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72845,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72846,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72847,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72851,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72852,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72853,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72854,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72855,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72856,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72857,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72858,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72860,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72863,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72865,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72901,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72903,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72904,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72905,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72908,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72916,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72921,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72923,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72926,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72927,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72928,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72930,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72932,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72933,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72934,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72935,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72936,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72937,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72938,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72940,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72941,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72943,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72944,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72945,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72946,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72947,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72948,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72949,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72950,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72951,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72952,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72955,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72956,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
72958,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
72959,AR,N_07,R0007,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73001,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73002,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73003,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
73004,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73005,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73006,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73007,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73008,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73009,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73010,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73011,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73012,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
73013,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
73014,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73015,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73016,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73017,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73018,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
73019,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73020,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73021,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73022,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73024,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73025,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73026,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73027,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73028,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73029,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73030,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73031,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73032,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73033,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73034,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
73036,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
73038,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73040,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73041,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73042,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73043,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73044,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73045,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73047,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73048,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73049,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73050,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73051,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73052,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73053,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73054,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73055,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73056,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73057,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73058,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73059,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73061,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73062,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73063,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73064,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73065,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73066,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73067,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73068,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73069,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
73070,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73071,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73072,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
73073,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73074,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73075,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73077,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73078,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73079,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73080,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73082,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73084,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73086,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73089,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73090,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73092,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73093,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73095,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73096,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73097,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73098,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73099,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
73102,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
73103,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73104,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73105,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
73106,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73107,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73108,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73109,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73110,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
73111,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73112,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
73114,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
73115,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73116,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
73117,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
73118,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,True
73119,OK,N_03,R0003,WH_05,R0018,FI_09,R0033,Unserved,None,"three channels, three reps",3,False
