scenario,zip_code,state,channel,bundle,district,wholesaler,has_commercial_opportunity
51_total_13n_11wh_24fi_3wifi,71426,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71427,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71427,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71427,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71428,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71428,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71428,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71429,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71429,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71429,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71430,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71430,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71430,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71432,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71432,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71432,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71433,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71433,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71433,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71434,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71434,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71434,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71435,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71435,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71435,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71438,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71438,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71438,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71439,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71439,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71439,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71441,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71441,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71441,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71446,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71446,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71446,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71447,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71447,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71447,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71449,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71449,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71449,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71450,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71450,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71450,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71452,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71452,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71452,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71454,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71454,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71454,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71455,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71455,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71455,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71456,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71456,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71456,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71457,LA,FI,FI,FI_19,R0043,True
51_total_13n_11wh_24fi_3wifi,71457,LA,National,N,N_07,R0007,True
51_total_13n_11wh_24fi_3wifi,71457,LA,Wealth,WH,WH_05,R0018,True
51_total_13n_11wh_24fi_3wifi,71459,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71459,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71459,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71461,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71461,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71461,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71462,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71462,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71462,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71463,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71463,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71463,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71465,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71465,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71465,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71466,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71466,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71466,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71467,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71467,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71467,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71468,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71468,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71468,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71469,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71469,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71469,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71472,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71472,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71472,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71473,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71473,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71473,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71474,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71474,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71474,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71475,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71475,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71475,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71479,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71479,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71479,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71480,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71480,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71480,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71483,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71483,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71483,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71485,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71485,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71485,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71486,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71486,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71486,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71497,LA,FI,FI,FI_19,R0043,False
51_total_13n_11wh_24fi_3wifi,71497,LA,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71497,LA,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71601,AR,FI,FI,FI_09,R0033,True
51_total_13n_11wh_24fi_3wifi,71601,AR,National,N,N_07,R0007,True
51_total_13n_11wh_24fi_3wifi,71601,AR,Wealth,WH,WH_05,R0018,True
51_total_13n_11wh_24fi_3wifi,71602,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71602,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71602,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71603,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71603,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71603,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71630,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71630,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71630,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71631,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71631,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71631,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71635,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71635,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71635,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71638,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71638,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71638,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71639,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71639,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71639,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71640,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71640,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71640,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71642,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71642,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71642,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71643,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71643,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71643,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71644,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71644,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71644,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71646,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71646,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71646,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71647,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71647,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71647,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71651,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71651,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71651,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71652,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71652,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71652,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71653,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71653,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71653,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71654,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71654,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71654,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71655,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71655,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71655,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71658,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71658,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71658,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71659,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71659,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71659,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71660,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71660,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71660,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71661,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71661,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71661,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71662,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71662,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71662,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71663,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71663,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71663,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71665,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71665,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71665,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71666,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71666,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71666,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71667,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71667,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71667,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71670,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71670,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71670,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71671,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71671,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71671,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71674,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71674,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71674,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71675,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71675,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71675,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71676,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71676,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71676,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71677,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71677,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71677,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71678,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71678,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71678,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71701,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71701,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71701,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71720,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71720,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71720,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71721,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71721,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71721,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71722,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71722,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71722,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71724,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71724,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71724,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71725,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71725,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71725,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71726,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71726,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71726,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71728,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71728,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71728,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71730,AR,FI,FI,FI_09,R0033,True
51_total_13n_11wh_24fi_3wifi,71730,AR,National,N,N_07,R0007,True
51_total_13n_11wh_24fi_3wifi,71730,AR,Wealth,WH,WH_05,R0018,True
51_total_13n_11wh_24fi_3wifi,71740,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71740,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71740,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71742,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71742,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71742,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71743,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71743,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71743,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71744,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71744,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71744,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71745,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71745,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71745,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71747,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71747,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71747,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71748,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71748,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71748,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71749,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71749,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71749,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71751,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71751,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71751,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71752,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71752,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71752,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71753,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71753,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71753,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71758,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71758,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71758,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71759,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71759,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71759,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71762,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71762,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71762,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71763,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71763,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71763,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71764,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71764,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71764,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71765,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71765,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71765,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71766,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71766,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71766,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71770,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71770,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71770,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71772,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71772,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71772,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71801,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71801,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71801,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71820,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71820,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71820,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71822,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71822,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71822,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71823,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71823,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71823,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71825,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71825,AR,National,N,N_07,R0007,False
51_total_13n_11wh_24fi_3wifi,71825,AR,Wealth,WH,WH_05,R0018,False
51_total_13n_11wh_24fi_3wifi,71826,AR,FI,FI,FI_09,R0033,False
51_total_13n_11wh_24fi_3wifi,71826,AR,National,N,N_07,R0007,False
